线路编号,车次号,车站编号,到达时刻,发车时刻
7,722076,324,8:23:45,8:24:20
7,722076,323,8:26:00,8:26:40
7,722076,322,8:28:00,8:28:40
7,722076,321,8:30:00,8:30:35
7,722076,320,8:31:50,8:32:35
7,722076,319,8:34:15,8:34:15
7,722076,318,8:35:55,8:36:35
7,722076,317,8:38:15,8:38:55
7,722076,316,8:40:30,8:41:15
7,722076,315,8:42:45,8:43:20
7,722076,314,8:44:40,8:45:15
7,722076,313,8:46:55,8:47:25
7,722076,312,8:48:45,8:49:40
7,722076,311,8:51:30,8:52:00
7,722076,310,8:54:20,8:54:50
7,722076,309,8:56:10,8:56:40
7,722076,308,8:58:40,8:59:40
7,722078,328,8:19:30,8:20:00
7,722078,327,8:21:25,8:22:00
7,722078,326,8:23:50,8:23:50
7,722078,325,8:25:40,8:26:20
7,722078,324,8:27:45,8:28:20
7,722078,323,8:30:00,8:30:40
7,722078,322,8:32:00,8:32:40
7,722078,321,8:34:00,8:34:35
7,722078,320,8:35:50,8:36:35
7,722078,319,8:38:15,8:38:15
7,722078,318,8:39:55,8:40:35
7,722078,317,8:42:15,8:42:55
7,722078,316,8:44:30,8:45:15
7,722078,315,8:46:45,8:47:20
7,722078,314,8:48:40,8:49:15
7,722078,313,8:50:55,8:51:25
7,722078,312,8:52:45,8:53:40
7,722078,311,8:55:30,8:56:00
7,722078,310,8:58:20,8:58:50
7,722078,309,9:00:10,9:00:40
7,722078,308,9:02:40,9:03:40
7,722080,328,8:22:30,8:23:00
7,722080,327,8:24:25,8:25:00
7,722080,326,8:26:50,8:26:50
7,722080,325,8:28:40,8:29:20
7,722080,324,8:30:45,8:31:20
7,722080,323,8:33:00,8:33:40
7,722080,322,8:35:00,8:35:40
7,722080,321,8:37:00,8:37:35
7,722080,320,8:38:50,8:39:35
7,722080,319,8:41:15,8:41:15
7,722080,318,8:42:55,8:43:35
7,722080,317,8:45:15,8:45:55
7,722080,316,8:47:30,8:48:15
7,722080,315,8:49:45,8:50:20
7,722080,314,8:51:40,8:52:15
7,722080,313,8:53:55,8:54:25
7,722080,312,8:55:45,8:56:40
7,722080,311,8:58:30,8:59:00
7,722080,310,9:01:20,9:01:50
7,722080,309,9:03:10,9:03:40
7,722080,308,9:05:40,9:06:40
7,722082,328,8:28:00,8:28:30
7,722082,327,8:29:55,8:30:30
7,722082,326,8:32:20,8:32:20
7,722082,325,8:34:10,8:34:50
7,722082,324,8:36:15,8:36:50
7,722082,323,8:38:30,8:39:10
7,722082,322,8:40:30,8:41:10
7,722082,321,8:42:30,8:43:05
7,722082,320,8:44:20,8:45:05
7,722082,319,8:46:45,8:46:45
7,722082,318,8:48:25,8:49:05
7,722082,317,8:50:45,8:51:25
7,722082,316,8:53:00,8:53:45
7,722082,315,8:55:15,8:55:50
7,722082,314,8:57:10,8:57:45
7,722082,313,8:59:25,8:59:55
7,722082,312,9:01:15,9:02:10
7,722082,311,9:04:00,9:04:30
7,722082,310,9:06:50,9:07:20
7,722082,309,9:08:40,9:09:10
7,722082,308,9:11:10,9:12:10
7,722084,328,8:32:00,8:32:30
7,722084,327,8:33:55,8:34:30
7,722084,326,8:36:20,8:36:20
7,722084,325,8:38:10,8:38:50
7,722084,324,8:40:15,8:40:50
7,722084,323,8:42:30,8:43:10
7,722084,322,8:44:30,8:45:10
7,722084,321,8:46:30,8:47:05
7,722084,320,8:48:20,8:49:05
7,722084,319,8:50:45,8:50:45
7,722084,318,8:52:25,8:53:05
7,722084,317,8:54:45,8:55:25
7,722084,316,8:57:00,8:57:45
7,722084,315,8:59:15,8:59:50
7,722084,314,9:01:10,9:01:45
7,722084,313,9:03:25,9:03:55
7,722084,312,9:05:15,9:06:10
7,722084,311,9:08:00,9:08:30
7,722084,310,9:10:50,9:11:20
7,722084,309,9:12:40,9:13:10
7,722084,308,9:15:10,9:16:10
7,722086,328,8:36:00,8:36:30
7,722086,327,8:37:55,8:38:30
7,722086,326,8:40:20,8:40:20
7,722086,325,8:42:10,8:42:50
7,722086,324,8:44:15,8:44:50
7,722086,323,8:46:30,8:47:10
7,722086,322,8:48:30,8:49:10
7,722086,321,8:50:30,8:51:05
7,722086,320,8:52:20,8:53:05
7,722086,319,8:54:45,8:54:45
7,722086,318,8:56:25,8:57:05
7,722086,317,8:58:45,8:59:25
7,722086,316,9:01:00,9:01:45
7,722086,315,9:03:15,9:03:50
7,722086,314,9:05:10,9:05:45
7,722086,313,9:07:25,9:07:55
7,722086,312,9:09:15,9:10:10
7,722086,311,9:12:00,9:12:30
7,722086,310,9:14:50,9:15:20
7,722086,309,9:16:40,9:17:10
7,722086,308,9:19:10,9:20:10
7,722088,328,8:40:00,8:40:30
7,722088,327,8:41:55,8:42:30
7,722088,326,8:44:20,8:44:20
7,722088,325,8:46:10,8:46:50
7,722088,324,8:48:15,8:48:50
7,722088,323,8:50:30,8:51:10
7,722088,322,8:52:30,8:53:10
7,722088,321,8:54:30,8:55:05
7,722088,320,8:56:20,8:57:05
7,722088,319,8:58:45,8:58:45
7,722088,318,9:00:25,9:01:05
7,722088,317,9:02:45,9:03:25
7,722088,316,9:05:00,9:05:45
7,722088,315,9:07:15,9:07:50
7,722088,314,9:09:10,9:09:45
7,722088,313,9:11:25,9:11:55
7,722088,312,9:13:15,9:14:10
7,722088,311,9:16:00,9:16:30
7,722088,310,9:18:50,9:19:20
7,722088,309,9:20:40,9:21:10
7,722088,308,9:23:10,9:24:10
7,722090,328,8:44:00,8:44:30
7,722090,327,8:45:55,8:46:30
7,722090,326,8:48:20,8:48:20
7,722090,325,8:50:10,8:50:50
7,722090,324,8:52:15,8:52:50
7,722090,323,8:54:30,8:55:10
7,722090,322,8:56:30,8:57:10
7,722090,321,8:58:30,8:59:05
7,722090,320,9:00:20,9:01:05
7,722090,319,9:02:45,9:02:45
7,722090,318,9:04:25,9:05:05
7,722090,317,9:06:45,9:07:25
7,722090,316,9:09:00,9:09:45
7,722090,315,9:11:15,9:11:50
7,722090,314,9:13:10,9:13:45
7,722090,313,9:15:25,9:15:55
7,722090,312,9:17:15,9:18:10
7,722090,311,9:20:00,9:20:30
7,722090,310,9:22:50,9:23:20
7,722090,309,9:24:40,9:25:10
7,722090,308,9:27:10,9:28:10
7,722092,328,8:47:00,8:47:30
7,722092,327,8:48:55,8:49:30
7,722092,326,8:51:20,8:51:20
7,722092,325,8:53:10,8:53:50
7,722092,324,8:55:15,8:55:50
7,722092,323,8:57:30,8:58:10
7,722092,322,8:59:30,9:00:10
7,722092,321,9:01:30,9:02:05
7,722092,320,9:03:20,9:04:05
7,722092,319,9:05:45,9:05:45
7,722092,318,9:07:25,9:08:05
7,722092,317,9:09:45,9:10:25
7,722092,316,9:12:00,9:12:45
7,722092,315,9:14:15,9:14:50
7,722092,314,9:16:10,9:16:45
7,722092,313,9:18:25,9:18:55
7,722092,312,9:20:15,9:21:10
7,722092,311,9:23:00,9:23:30
7,722092,310,9:25:50,9:26:20
7,722092,309,9:27:40,9:28:10
7,722092,308,9:30:10,9:31:10
7,722094,328,8:51:30,8:52:00
7,722094,327,8:53:25,8:54:00
7,722094,326,8:55:50,8:55:50
7,722094,325,8:57:40,8:58:20
7,722094,324,8:59:45,9:00:20
7,722094,323,9:02:00,9:02:40
7,722094,322,9:04:00,9:04:40
7,722094,321,9:06:00,9:06:35
7,722094,320,9:07:50,9:08:35
7,722094,319,9:10:15,9:10:15
7,722094,318,9:11:55,9:12:35
7,722094,317,9:14:15,9:14:55
7,722094,316,9:16:30,9:17:15
7,722094,315,9:18:45,9:19:20
7,722094,314,9:20:40,9:21:15
7,722094,313,9:22:55,9:23:25
7,722094,312,9:24:45,9:25:40
7,722094,311,9:27:30,9:28:00
7,722094,310,9:30:20,9:30:50
7,722094,309,9:32:10,9:32:40
7,722094,308,9:34:40,9:35:40
7,722096,328,8:55:30,8:56:00
7,722096,327,8:57:25,8:58:00
7,722096,326,8:59:50,8:59:50
7,722096,325,9:01:40,9:02:20
7,722096,324,9:03:45,9:04:20
7,722096,323,9:06:00,9:06:40
7,722096,322,9:08:00,9:08:40
7,722096,321,9:10:00,9:10:35
7,722096,320,9:11:50,9:12:35
7,722096,319,9:14:15,9:14:15
7,722096,318,9:15:55,9:16:35
7,722096,317,9:18:15,9:18:55
7,722096,316,9:20:30,9:21:15
7,722096,315,9:22:45,9:23:20
7,722096,314,9:24:40,9:25:15
7,722096,313,9:26:55,9:27:25
7,722096,312,9:28:45,9:29:40
7,722096,311,9:31:30,9:32:00
7,722096,310,9:34:20,9:34:50
7,722096,309,9:36:10,9:36:40
7,722096,308,9:38:40,9:39:40
7,722098,328,8:59:30,9:00:00
7,722098,327,9:01:25,9:02:00
7,722098,326,9:03:50,9:03:50
7,722098,325,9:05:40,9:06:20
7,722098,324,9:07:45,9:08:20
7,722098,323,9:10:00,9:10:40
7,722098,322,9:12:00,9:12:40
7,722098,321,9:14:00,9:14:35
7,722098,320,9:15:50,9:16:35
7,722098,319,9:18:15,9:18:15
7,722098,318,9:19:55,9:20:35
7,722098,317,9:22:15,9:22:55
7,722098,316,9:24:30,9:25:15
7,722098,315,9:26:45,9:27:20
7,722098,314,9:28:40,9:29:15
7,722098,313,9:30:55,9:31:25
7,722098,312,9:32:45,9:33:40
7,722098,311,9:35:30,9:36:00
7,722098,310,9:38:20,9:38:50
7,722098,309,9:40:10,9:40:40
7,722098,308,9:42:40,9:43:40
7,722100,328,9:05:30,9:06:00
7,722100,327,9:07:25,9:08:00
7,722100,326,9:09:50,9:09:50
7,722100,325,9:11:40,9:12:20
7,722100,324,9:13:45,9:14:20
7,722100,323,9:16:00,9:16:40
7,722100,322,9:18:00,9:18:40
7,722100,321,9:20:00,9:20:35
7,722100,320,9:21:50,9:22:35
7,722100,319,9:24:15,9:24:15
7,722100,318,9:25:55,9:26:35
7,722100,317,9:28:15,9:28:55
7,722100,316,9:30:30,9:31:15
7,722100,315,9:32:45,9:33:20
7,722100,314,9:34:40,9:35:15
7,722100,313,9:36:55,9:37:25
7,722100,312,9:38:45,9:39:40
7,722100,311,9:41:30,9:42:00
7,722100,310,9:44:20,9:44:50
7,722100,309,9:46:10,9:46:40
7,722100,308,9:48:40,9:49:40
7,722102,328,9:11:30,9:12:00
7,722102,327,9:13:25,9:14:00
7,722102,326,9:15:50,9:15:50
7,722102,325,9:17:40,9:18:20
7,722102,324,9:19:45,9:20:20
7,722102,323,9:22:00,9:22:40
7,722102,322,9:24:00,9:24:40
7,722102,321,9:26:00,9:26:35
7,722102,320,9:27:50,9:28:35
7,722102,319,9:30:15,9:30:15
7,722102,318,9:31:55,9:32:35
7,722102,317,9:34:15,9:34:55
7,722102,316,9:36:30,9:37:15
7,722102,315,9:38:45,9:39:20
7,722102,314,9:40:40,9:41:15
7,722102,313,9:42:55,9:43:25
7,722102,312,9:44:45,9:45:40
7,722102,311,9:47:30,9:48:00
7,722102,310,9:50:20,9:50:50
7,722102,309,9:52:10,9:52:40
7,722102,308,9:54:40,9:55:40
7,722104,328,9:17:30,9:18:00
7,722104,327,9:19:25,9:20:00
7,722104,326,9:21:50,9:21:50
7,722104,325,9:23:40,9:24:20
7,722104,324,9:25:45,9:26:20
7,722104,323,9:28:00,9:28:40
7,722104,322,9:30:00,9:30:40
7,722104,321,9:32:00,9:32:35
7,722104,320,9:33:50,9:34:35
7,722104,319,9:36:15,9:36:15
7,722104,318,9:37:55,9:38:35
7,722104,317,9:40:15,9:40:55
7,722104,316,9:42:30,9:43:15
7,722104,315,9:44:45,9:45:20
7,722104,314,9:46:40,9:47:15
7,722104,313,9:48:55,9:49:25
7,722104,312,9:50:45,9:51:40
7,722104,311,9:53:30,9:54:00
7,722104,310,9:56:20,9:56:50
7,722104,309,9:58:10,9:58:40
7,722104,308,10:00:40,10:01:40
7,722106,328,9:23:00,9:23:30
7,722106,327,9:24:55,9:25:30
7,722106,326,9:27:20,9:27:20
7,722106,325,9:29:10,9:29:50
7,722106,324,9:31:15,9:31:50
7,722106,323,9:33:30,9:34:10
7,722106,322,9:35:30,9:36:10
7,722106,321,9:37:30,9:38:05
7,722106,320,9:39:20,9:40:05
7,722106,319,9:41:45,9:41:45
7,722106,318,9:43:25,9:44:05
7,722106,317,9:45:45,9:46:25
7,722106,316,9:48:00,9:48:45
7,722106,315,9:50:15,9:50:50
7,722106,314,9:52:10,9:52:45
7,722106,313,9:54:25,9:54:55
7,722106,312,9:56:15,9:57:10
7,722106,311,9:59:00,9:59:30
7,722106,310,10:01:50,10:02:20
7,722106,309,10:03:40,10:04:10
7,722106,308,10:06:10,10:07:10
7,722108,328,9:28:45,9:29:15
7,722108,327,9:30:40,9:31:15
7,722108,326,9:33:05,9:33:05
7,722108,325,9:34:55,9:35:35
7,722108,324,9:37:00,9:37:35
7,722108,323,9:39:15,9:39:55
7,722108,322,9:41:15,9:41:55
7,722108,321,9:43:15,9:43:50
7,722108,320,9:45:05,9:45:50
7,722108,319,9:47:30,9:47:30
7,722108,318,9:49:10,9:49:50
7,722108,317,9:51:30,9:52:10
7,722108,316,9:53:45,9:54:30
7,722108,315,9:56:00,9:56:35
7,722108,314,9:57:55,9:58:30
7,722108,313,10:00:10,10:00:40
7,722108,312,10:02:00,10:02:55
7,722108,311,10:04:45,10:05:15
7,722108,310,10:07:35,10:08:05
7,722108,309,10:09:25,10:09:55
7,722108,308,10:11:55,10:12:55
7,722110,328,9:34:30,9:35:00
7,722110,327,9:36:25,9:37:00
7,722110,326,9:38:50,9:38:50
7,722110,325,9:40:40,9:41:20
7,722110,324,9:42:45,9:43:20
7,722110,323,9:45:00,9:45:40
7,722110,322,9:47:00,9:47:40
7,722110,321,9:49:00,9:49:35
7,722110,320,9:50:50,9:51:35
7,722110,319,9:53:15,9:53:15
7,722110,318,9:54:55,9:55:35
7,722110,317,9:57:15,9:57:55
7,722110,316,9:59:30,10:00:15
7,722110,315,10:01:45,10:02:20
7,722110,314,10:03:40,10:04:15
7,722110,313,10:05:55,10:06:25
7,722110,312,10:07:45,10:08:40
7,722110,311,10:10:30,10:11:00
7,722110,310,10:13:20,10:13:50
7,722110,309,10:15:10,10:15:40
7,722110,308,10:17:40,10:18:40
7,722112,328,9:41:00,9:41:30
7,722112,327,9:42:55,9:43:30
7,722112,326,9:45:20,9:45:20
7,722112,325,9:47:10,9:47:50
7,722112,324,9:49:15,9:49:50
7,722112,323,9:51:30,9:52:10
7,722112,322,9:53:30,9:54:10
7,722112,321,9:55:30,9:56:05
7,722112,320,9:57:20,9:58:05
7,722112,319,9:59:45,9:59:45
7,722112,318,10:01:25,10:02:05
7,722112,317,10:03:45,10:04:25
7,722112,316,10:06:00,10:06:45
7,722112,315,10:08:15,10:08:50
7,722112,314,10:10:10,10:10:45
7,722112,313,10:12:25,10:12:55
7,722112,312,10:14:15,10:15:10
7,722112,311,10:17:00,10:17:30
7,722112,310,10:19:50,10:20:20
7,722112,309,10:21:40,10:22:10
7,722112,308,10:24:10,10:25:10
7,722114,328,9:47:30,9:48:00
7,722114,327,9:49:25,9:50:00
7,722114,326,9:51:50,9:51:50
7,722114,325,9:53:40,9:54:20
7,722114,324,9:55:45,9:56:20
7,722114,323,9:58:00,9:58:40
7,722114,322,10:00:00,10:00:40
7,722114,321,10:02:00,10:02:35
7,722114,320,10:03:50,10:04:35
7,722114,319,10:06:15,10:06:15
7,722114,318,10:07:55,10:08:35
7,722114,317,10:10:15,10:10:55
7,722114,316,10:12:30,10:13:15
7,722114,315,10:14:45,10:15:20
7,722114,314,10:16:40,10:17:15
7,722114,313,10:18:55,10:19:25
7,722114,312,10:20:45,10:21:40
7,722114,311,10:23:30,10:24:00
7,722114,310,10:26:20,10:26:50
7,722114,309,10:28:10,10:28:40
7,722114,308,10:30:40,10:31:40
7,722116,328,9:53:30,9:54:00
7,722116,327,9:55:25,9:56:00
7,722116,326,9:57:50,9:57:50
7,722116,325,9:59:40,10:00:20
7,722116,324,10:01:45,10:02:20
7,722116,323,10:04:00,10:04:40
7,722116,322,10:06:00,10:06:40
7,722116,321,10:08:00,10:08:35
7,722116,320,10:09:50,10:10:35
7,722116,319,10:12:15,10:12:15
7,722116,318,10:13:55,10:14:35
7,722116,317,10:16:15,10:16:55
7,722116,316,10:18:30,10:19:15
7,722116,315,10:20:45,10:21:20
7,722116,314,10:22:40,10:23:15
7,722116,313,10:24:55,10:25:25
7,722116,312,10:26:45,10:27:40
7,722116,311,10:29:30,10:30:00
7,722116,310,10:32:20,10:32:50
7,722116,309,10:34:10,10:34:40
7,722116,308,10:36:40,10:37:40
7,722118,328,9:59:00,9:59:30
7,722118,327,10:00:55,10:01:30
7,722118,326,10:03:20,10:03:20
7,722118,325,10:05:10,10:05:50
7,722118,324,10:07:15,10:07:50
7,722118,323,10:09:30,10:10:10
7,722118,322,10:11:30,10:12:10
7,722118,321,10:13:30,10:14:05
7,722118,320,10:15:20,10:16:05
7,722118,319,10:17:45,10:17:45
7,722118,318,10:19:25,10:20:05
7,722118,317,10:21:45,10:22:25
7,722118,316,10:24:00,10:24:45
7,722118,315,10:26:15,10:26:50
7,722118,314,10:28:10,10:28:45
7,722118,313,10:30:25,10:30:55
7,722118,312,10:32:15,10:33:10
7,722118,311,10:35:00,10:35:30
7,722118,310,10:37:50,10:38:20
7,722118,309,10:39:40,10:40:10
7,722118,308,10:42:10,10:43:10
7,722120,328,10:06:00,10:06:30
7,722120,327,10:07:55,10:08:30
7,722120,326,10:10:20,10:10:20
7,722120,325,10:12:10,10:12:50
7,722120,324,10:14:15,10:14:50
7,722120,323,10:16:30,10:17:10
7,722120,322,10:18:30,10:19:10
7,722120,321,10:20:30,10:21:05
7,722120,320,10:22:20,10:23:05
7,722120,319,10:24:45,10:24:45
7,722120,318,10:26:25,10:27:05
7,722120,317,10:28:45,10:29:25
7,722120,316,10:31:00,10:31:45
7,722120,315,10:33:15,10:33:50
7,722120,314,10:35:10,10:35:45
7,722120,313,10:37:25,10:37:55
7,722120,312,10:39:15,10:40:10
7,722120,311,10:42:00,10:42:30
7,722120,310,10:44:50,10:45:20
7,722120,309,10:46:40,10:47:10
7,722120,308,10:49:10,10:50:10
7,722122,328,10:11:40,10:12:10
7,722122,327,10:13:35,10:14:10
7,722122,326,10:16:00,10:16:00
7,722122,325,10:17:50,10:18:30
7,722122,324,10:19:55,10:20:30
7,722122,323,10:22:10,10:22:50
7,722122,322,10:24:10,10:24:50
7,722122,321,10:26:10,10:26:45
7,722122,320,10:28:00,10:28:45
7,722122,319,10:30:25,10:30:25
7,722122,318,10:32:05,10:32:45
7,722122,317,10:34:25,10:35:05
7,722122,316,10:36:40,10:37:25
7,722122,315,10:38:55,10:39:30
7,722122,314,10:40:50,10:41:25
7,722122,313,10:43:05,10:43:35
7,722122,312,10:44:55,10:45:50
7,722122,311,10:47:40,10:48:10
7,722122,310,10:50:30,10:51:00
7,722122,309,10:52:20,10:52:50
7,722122,308,10:54:50,10:55:50
7,722124,328,10:17:30,10:18:00
7,722124,327,10:19:25,10:20:00
7,722124,326,10:21:50,10:21:50
7,722124,325,10:23:40,10:24:20
7,722124,324,10:25:45,10:26:20
7,722124,323,10:28:00,10:28:40
7,722124,322,10:30:00,10:30:40
7,722124,321,10:32:00,10:32:35
7,722124,320,10:33:50,10:34:35
7,722124,319,10:36:15,10:36:15
7,722124,318,10:37:55,10:38:35
7,722124,317,10:40:15,10:40:55
7,722124,316,10:42:30,10:43:15
7,722124,315,10:44:45,10:45:20
7,722124,314,10:46:40,10:47:15
7,722124,313,10:48:55,10:49:25
7,722124,312,10:50:45,10:51:40
7,722124,311,10:53:30,10:54:00
7,722124,310,10:56:20,10:56:50
7,722124,309,10:58:10,10:58:40
7,722124,308,11:00:40,11:01:40
7,722126,328,10:23:30,10:24:00
7,722126,327,10:25:25,10:26:00
7,722126,326,10:27:50,10:27:50
7,722126,325,10:29:40,10:30:20
7,722126,324,10:31:45,10:32:20
7,722126,323,10:34:00,10:34:40
7,722126,322,10:36:00,10:36:40
7,722126,321,10:38:00,10:38:35
7,722126,320,10:39:50,10:40:35
7,722126,319,10:42:15,10:42:15
7,722126,318,10:43:55,10:44:35
7,722126,317,10:46:15,10:46:55
7,722126,316,10:48:30,10:49:15
7,722126,315,10:50:45,10:51:20
7,722126,314,10:52:40,10:53:15
7,722126,313,10:54:55,10:55:25
7,722126,312,10:56:45,10:57:40
7,722126,311,10:59:30,11:00:00
7,722126,310,11:02:20,11:02:50
7,722126,309,11:04:10,11:04:40
7,722126,308,11:06:40,11:07:40
7,722128,328,10:29:30,10:30:00
7,722128,327,10:31:25,10:32:00
7,722128,326,10:33:50,10:33:50
7,722128,325,10:35:40,10:36:20
7,722128,324,10:37:45,10:38:20
7,722128,323,10:40:00,10:40:40
7,722128,322,10:42:00,10:42:40
7,722128,321,10:44:00,10:44:35
7,722128,320,10:45:50,10:46:35
7,722128,319,10:48:15,10:48:15
7,722128,318,10:49:55,10:50:35
7,722128,317,10:52:15,10:52:55
7,722128,316,10:54:30,10:55:15
7,722128,315,10:56:45,10:57:20
7,722128,314,10:58:40,10:59:15
7,722128,313,11:00:55,11:01:25
7,722128,312,11:02:45,11:03:40
7,722128,311,11:05:30,11:06:00
7,722128,310,11:08:20,11:08:50
7,722128,309,11:10:10,11:10:40
7,722128,308,11:12:40,11:13:40
7,722130,328,10:35:30,10:36:00
7,722130,327,10:37:25,10:38:00
7,722130,326,10:39:50,10:39:50
7,722130,325,10:41:40,10:42:20
7,722130,324,10:43:45,10:44:20
7,722130,323,10:46:00,10:46:40
7,722130,322,10:48:00,10:48:40
7,722130,321,10:50:00,10:50:35
7,722130,320,10:51:50,10:52:35
7,722130,319,10:54:15,10:54:15
7,722130,318,10:55:55,10:56:35
7,722130,317,10:58:15,10:58:55
7,722130,316,11:00:30,11:01:15
7,722130,315,11:02:45,11:03:20
7,722130,314,11:04:40,11:05:15
7,722130,313,11:06:55,11:07:25
7,722130,312,11:08:45,11:09:40
7,722130,311,11:11:30,11:12:00
7,722130,310,11:14:20,11:14:50
7,722130,309,11:16:10,11:16:40
7,722130,308,11:18:40,11:19:40
7,722132,328,10:41:30,10:42:00
7,722132,327,10:43:25,10:44:00
7,722132,326,10:45:50,10:45:50
7,722132,325,10:47:40,10:48:20
7,722132,324,10:49:45,10:50:20
7,722132,323,10:52:00,10:52:40
7,722132,322,10:54:00,10:54:40
7,722132,321,10:56:00,10:56:35
7,722132,320,10:57:50,10:58:35
7,722132,319,11:00:15,11:00:15
7,722132,318,11:01:55,11:02:35
7,722132,317,11:04:15,11:04:55
7,722132,316,11:06:30,11:07:15
7,722132,315,11:08:45,11:09:20
7,722132,314,11:10:40,11:11:15
7,722132,313,11:12:55,11:13:25
7,722132,312,11:14:45,11:15:40
7,722132,311,11:17:30,11:18:00
7,722132,310,11:20:20,11:20:50
7,722132,309,11:22:10,11:22:40
7,722132,308,11:24:40,11:25:40
7,722134,328,10:47:00,10:47:30
7,722134,327,10:48:55,10:49:30
7,722134,326,10:51:20,10:51:20
7,722134,325,10:53:10,10:53:50
7,722134,324,10:55:15,10:55:50
7,722134,323,10:57:30,10:58:10
7,722134,322,10:59:30,11:00:10
7,722134,321,11:01:30,11:02:05
7,722134,320,11:03:20,11:04:05
7,722134,319,11:05:45,11:05:45
7,722134,318,11:07:25,11:08:05
7,722134,317,11:09:45,11:10:25
7,722134,316,11:12:00,11:12:45
7,722134,315,11:14:15,11:14:50
7,722134,314,11:16:10,11:16:45
7,722134,313,11:18:25,11:18:55
7,722134,312,11:20:15,11:21:10
7,722134,311,11:23:00,11:23:30
7,722134,310,11:25:50,11:26:20
7,722134,309,11:27:40,11:28:10
7,722134,308,11:30:10,11:31:10
7,722136,328,10:54:00,10:54:30
7,722136,327,10:55:55,10:56:30
7,722136,326,10:58:20,10:58:20
7,722136,325,11:00:10,11:00:50
7,722136,324,11:02:15,11:02:50
7,722136,323,11:04:30,11:05:10
7,722136,322,11:06:30,11:07:10
7,722136,321,11:08:30,11:09:05
7,722136,320,11:10:20,11:11:05
7,722136,319,11:12:45,11:12:45
7,722136,318,11:14:25,11:15:05
7,722136,317,11:16:45,11:17:25
7,722136,316,11:19:00,11:19:45
7,722136,315,11:21:15,11:21:50
7,722136,314,11:23:10,11:23:45
7,722136,313,11:25:25,11:25:55
7,722136,312,11:27:15,11:28:10
7,722136,311,11:30:00,11:30:30
7,722136,310,11:32:50,11:33:20
7,722136,309,11:34:40,11:35:10
7,722136,308,11:37:10,11:38:10
7,722138,328,10:59:45,11:00:15
7,722138,327,11:01:40,11:02:15
7,722138,326,11:04:05,11:04:05
7,722138,325,11:05:55,11:06:35
7,722138,324,11:08:00,11:08:35
7,722138,323,11:10:15,11:10:55
7,722138,322,11:12:15,11:12:55
7,722138,321,11:14:15,11:14:50
7,722138,320,11:16:05,11:16:50
7,722138,319,11:18:30,11:18:30
7,722138,318,11:20:10,11:20:50
7,722138,317,11:22:30,11:23:10
7,722138,316,11:24:45,11:25:30
7,722138,315,11:27:00,11:27:35
7,722138,314,11:28:55,11:29:30
7,722138,313,11:31:10,11:31:40
7,722138,312,11:33:00,11:33:55
7,722138,311,11:35:45,11:36:15
7,722138,310,11:38:35,11:39:05
7,722138,309,11:40:25,11:40:55
7,722138,308,11:42:55,11:43:55
7,722140,328,11:05:10,11:05:40
7,722140,327,11:07:05,11:07:40
7,722140,326,11:09:30,11:09:30
7,722140,325,11:11:20,11:12:00
7,722140,324,11:13:25,11:14:00
7,722140,323,11:15:40,11:16:20
7,722140,322,11:17:40,11:18:20
7,722140,321,11:19:40,11:20:15
7,722140,320,11:21:30,11:22:15
7,722140,319,11:23:55,11:23:55
7,722140,318,11:25:35,11:26:15
7,722140,317,11:27:55,11:28:35
7,722140,316,11:30:10,11:30:55
7,722140,315,11:32:25,11:33:00
7,722140,314,11:34:20,11:34:55
7,722140,313,11:36:35,11:37:05
7,722140,312,11:38:25,11:39:20
7,722140,311,11:41:10,11:41:40
7,722140,310,11:44:00,11:44:30
7,722140,309,11:45:50,11:46:20
7,722140,308,11:48:20,11:49:20
7,722142,328,11:11:30,11:12:00
7,722142,327,11:13:25,11:14:00
7,722142,326,11:15:50,11:15:50
7,722142,325,11:17:40,11:18:20
7,722142,324,11:19:45,11:20:20
7,722142,323,11:22:00,11:22:40
7,722142,322,11:24:00,11:24:40
7,722142,321,11:26:00,11:26:35
7,722142,320,11:27:50,11:28:35
7,722142,319,11:30:15,11:30:15
7,722142,318,11:31:55,11:32:35
7,722142,317,11:34:15,11:34:55
7,722142,316,11:36:30,11:37:15
7,722142,315,11:38:45,11:39:20
7,722142,314,11:40:40,11:41:15
7,722142,313,11:42:55,11:43:25
7,722142,312,11:44:45,11:45:40
7,722142,311,11:47:30,11:48:00
7,722142,310,11:50:20,11:50:50
7,722142,309,11:52:10,11:52:40
7,722142,308,11:54:40,11:55:40
7,722144,328,11:17:30,11:18:00
7,722144,327,11:19:25,11:20:00
7,722144,326,11:21:50,11:21:50
7,722144,325,11:23:40,11:24:20
7,722144,324,11:25:45,11:26:20
7,722144,323,11:28:00,11:28:40
7,722144,322,11:30:00,11:30:40
7,722144,321,11:32:00,11:32:35
7,722144,320,11:33:50,11:34:35
7,722144,319,11:36:15,11:36:15
7,722144,318,11:37:55,11:38:35
7,722144,317,11:40:15,11:40:55
7,722144,316,11:42:30,11:43:15
7,722144,315,11:44:45,11:45:20
7,722144,314,11:46:40,11:47:15
7,722144,313,11:48:55,11:49:25
7,722144,312,11:50:45,11:51:40
7,722144,311,11:53:30,11:54:00
7,722144,310,11:56:20,11:56:50
7,722144,309,11:58:10,11:58:40
7,722146,328,11:23:30,11:24:00
7,722146,327,11:25:25,11:26:00
7,722146,326,11:27:50,11:27:50
7,722146,325,11:29:40,11:30:20
7,722146,324,11:31:45,11:32:20
